uni_code,prog_code,course_name,2016_cut_off,2015_cut_off,2014_cut_off,cluster
MOMBASA TTI,1113711,Diploma in Applied Biology,,,,18
MOMBASA TTI,1113713,Diploma in Environmental Sciences,,,,20
MOMBASA TTI,1113714,Diploma in Analytical Chemistry,,,,9
MOMBASA TTI,1113717,Diploma in Telecommunication Engineering,,,,9
MOMBASA TTI,1113724,Diploma in Food Science Technology,,,,20
MOMBASA TTI,1113737,Diploma in Refraction Technology,,,,9
MOMBASA TTI,1113741,Diploma in Banking & Finance,,,,7
MOMBASA TTI,1113746,Diploma in Supplies and Chain Management,,,,7
MOMBASA TTI,1113751,Diploma in Business Management,,,,7
MOMBASA TTI,1113757,Diploma in Tourism Management,,,,2
MOMBASA TTI,1113758,Diploma in Information Communication Technology,,,,9
MOMBASA TTI,1113783,Diploma in Journalism & Media,,,,3
MOMBASA TTI,1113788,Diploma in Enviromental Health Sciences,,,,18
MOMBASA TTI,1113789,Diploma in Human Resource Management,,,,3
MOMBASA TTI,1113793,Diploma in Pharmaceutical Technology,,,,18
MOMBASA TTI,1113876,Diploma in Building Technology,,,,10
MOMBASA TTI,1113883,Diploma in Medical Laboratory Technology,,,,18
MOMBASA TTI,1113897,Diploma in Optical Technology,,,,18
MOMBASA TTI,1113901,Diploma in Secretarial Studies,,,,3
MOMBASA TTI,1113917,Diploma in Electrical & Electronics Engineering (Power),,,,9
MOMBASA TTI,1113997,Diploma in Opthalmic Technology,,,,18
MUKIRIA TTI,1277555,Diploma in Sales & Marketing,,,,7
MUKIRIA TTI,1277741,Diploma in Banking and Finance,,,,7
MUKIRIA TTI,1277746,Diploma in Supply Chain Management,,,,7
MUKIRIA TTI,1277751,Diploma in Business Management,,,,7
MUKIRIA TTI,1277758,Diploma in Information Communication Technology (ICT),,,,9
MUKIRIA TTI,1277789,Diploma in Human Resource Management,,,,3
MUKIRIA TTI,1277810,Diploma in Cooperative Management,,,,7
MUKIRIA TTI,1277833,Diploma in Library and Information Studies,,,,2
MUKIRIA TTI,1277901,Diploma in Secretarial Studies,,,,3
MUKURWEINI TTI,1490555,Diploma in Sale and Marketing,,,,7
MUKURWEINI TTI,1490706,Diploma in Civil Engineering,,,,9
MUKURWEINI TTI,1490746,Diploma in Supliles Chain Management,,,,7
MUKURWEINI TTI,1490751,Diploma in Business Management,,,,7
MUKURWEINI TTI,1490758,Diploma in Information Communication Technology,,,,9
MUKURWEINI TTI,1490789,Diploma in Human Resource Management,,,,3
MUKURWEINI TTI,1490872,Diploma in Building Technology,,,,10
MUSAKASA TTI,1405557,Diploma in Fasion Design and Garment Making Technology,,,,15
MUSAKASA TTI,1405706,Diploma in Building and Civil Engineering,,,,9
MUSAKASA TTI,1405751,Diploma in Business Management,,,,7
MUSAKASA TTI,1405758,Diploma in Information Communication Technology,,,,9
MUSAKASA TTI,1405901,Diploma in Secretarial Studies,,,,3
MUSAKASA TTI,1405917,Diploma in Electrical and Electronics Engineering (Power Option),,,,9
NABUNE TTI,1052552,Diploma in Social Work& Community Development,,,,3
NABUNE TTI,1052556,Diploma in Food & Beverage,,,,20
NABUNE TTI,1052557,Diploma in Clothing Technology,,,,15
NABUNE TTI,1052601,Diploma in Accountancy,,,,7
NABUNE TTI,1052729,Diploma in Electrical & Electronics,,,,9
NABUNE TTI,1052746,Diploma in in Supply Chain Management,,,,7
NABUNE TTI,1052751,Diploma in Business Management,,,,7
NABUNE TTI,1052758,Diploma in Information Communication Technology,,,,9
NABUNE TTI,1052789,Diploma in Human Resource Management,,,,3
NABUNE TTI,1052901,Diploma in Secretarial Studies,,,,3
NAIROBI TTI,1044552,Diploma in Social Work and Community Development,,,,3
NAIROBI TTI,1044555,Diploma in Sales and Marketing,,,,7
NAIROBI TTI,1044556,Diploma in Food and Beverage Management,,,,20
NAIROBI TTI,1044701,Diploma in Automotive Engineering,,,,9
NAIROBI TTI,1044708,Diploma in Mechanical Engineering (Plant),,,,9
NAIROBI TTI,1044711,Diploma in Applied Biology,,,,18
NAIROBI TTI,1044714,Diploma in Analytical Chemistry,,,,9
NAIROBI TTI,1044717,Diploma in Electrical and Electronics (Telecommunication),,,,9
NAIROBI TTI,1044724,Diploma in Food Science Technology,,,,20
NAIROBI TTI,1044746,Diploma in Supply Chain Management,,,,7
NAIROBI TTI,1044751,Diploma in Business Management,,,,7
NAIROBI TTI,1044758,Diploma in Information Communication Technology,,,,9
NAIROBI TTI,1044789,Diploma in Human Resource Management,,,,3
NAIROBI TTI,1044793,Diploma in Pharmaceutical Technology,,,,18
NAIROBI TTI,1044799,Diploma in Chemical Engineering,,,,9
NAIROBI TTI,1044808,Diploma in Mechanical Engineering (Production),,,,9
NAIROBI TTI,1044817,Diploma in Electrical and Electronics (Instrumentation & Control),,,,9
NAIROBI TTI,1044883,Diploma in Medical Laboratory Technology,,,,18
NAIROBI TTI,1044928,Diploma in Electrical and Electronics Technology (Power),,,,9
NAIROBI TTI,1044976,Diploma in Petroleum Management,,,,9
NEP TTI,1230557,Diploma in Clothing Technology,,,,15
NEP TTI,1230601,Diploma in Accountancy,,,,7
NEP TTI,1230701,Diploma in Automotive Engineering,,,,9
NEP TTI,1230715,Diploma in Computer Science,,,,11
NEP TTI,1230746,Diploma in in Supply Chain Management,,,,7
NEP TTI,1230751,Diploma in Business Management,,,,7
NEP TTI,1230753,Diploma in Business Administration,,,,7
NEP TTI,1230758,Diploma in Information & Communication Technology,,,,9
NEP TTI,1230771,Diploma in Community Development,,,,3
NEP TTI,1230789,Diploma in Human Resource Management,,,,3
NEP TTI,1230876,Diploma in Building Technology,,,,10
NEP TTI,1230915,Diploma in Computerized Secretarial Studies,,,,3
NEP TTI,1230928,Diploma in Electrical & Electronics Technology,,,,9
NEP TTI,1230933,Diploma in Information Studies,,,,2
NYANDARUA IST,1228555,Diploma in Sales and Marketing,,,,7
NYANDARUA IST,1228701,Diploma in Automotive Engineering,,,,9
NYANDARUA IST,1228706,Diploma in Civil Engineering,,,,9
NYANDARUA IST,1228717,Diploma in Elctrical Engineering (Telecommunication),,,,9
NYANDARUA IST,1228722,Diploma in General Agriculture,,,,20
NYANDARUA IST,1228746,Diploma in Supply Chain Management,,,,7
NYANDARUA IST,1228751,Diploma in Business Management,,,,7
NYANDARUA IST,1228758,Diploma in Information Communication Technology,,,,9
NYANDARUA IST,1228789,Diploma in Human Resource Management,,,,3
NYANDARUA IST,1228833,Diplomain Library Information Studies,,,,2
NYANDARUA IST,1228876,Diploma in Building Technology,,,,10
NYANDARUA IST,1228901,Diploma in Secretarial Studies,,,,3
NYANDARUA IST,1228917,Diploma in Elctrical Engineering (Power),,,,9
NYERI TTI ,1239552,Diploma in Social Work & Community Development,,,,3
NYERI TTI ,1239555,Diploma in Sale and Marketing,,,,7
NYERI TTI ,1239556,Diploma in Food and Beverage Management,,,,20
NYERI TTI ,1239557,Diploma in Fashion Design & Clothing Technology,,,,15
NYERI TTI ,1239601,Diploma in Accountancy,,,,7
NYERI TTI ,1239607,Diploma in Electrical & Electronics Engineering,,,,9
NYERI TTI ,1239687,Diploma in Catering and Accommodation Management,,,,2
NYERI TTI ,1239701,Diploma in Automotive Engineering,,,,9
NYERI TTI ,1239706,Diploma in Civil Engineering,,,,9
NYERI TTI ,1239711,Diploma in Applied Biology,,,,18
NYERI TTI ,1239712,Diploma in Environmental Management,,,,20
NYERI TTI ,1239714,Diploma in Analytical Chemistry,,,,9
NYERI TTI ,1239724,Diploma in Food Technology,,,,20
NYERI TTI ,1239746,Diploma in Supplies Chain Management,,,,7
NYERI TTI ,1239757,Diploma in Tourism Management,,,,2
NYERI TTI ,1239758,Diploma in Information Communication Technology,,,,9
NYERI TTI ,1239789,Diploma in Human Resource Management,,,,3
NYERI TTI ,1239793,Diploma in Pharmaceutical Technology,,,,18
NYERI TTI ,1239808,Diploma in Mechanical Engineering (Production),,,,9
NYERI TTI ,1239810,Diploma in Co-operative Management,,,,7
NYERI TTI ,1239833,Diploma in Library & Information Studies,,,,2
NYERI TTI ,1239876,Diploma in Building Technology,,,,10
NYERI TTI ,1239901,Diploma in Secretarial Studies,,,,3
OL'LESSOS TTI ,1104552,Diploma in Social Work and Development,,,,3
OL'LESSOS TTI ,1104556,"Diploma in Food & Beverage Production,sales & Service Management",,,,20
OL'LESSOS TTI ,1104601,Diploma in Accountancy,,,,7
OL'LESSOS TTI ,1104655,Diploma in Marketing,,,,7
OL'LESSOS TTI ,1104701,Diploma in Automotive Engineering,,,,9
OL'LESSOS TTI ,1104703,Diploma in Quantity Surveying,,,,10
OL'LESSOS TTI ,1104706,Diploma in Civil Engineering,,,,9
OL'LESSOS TTI ,1104708,Diploma in Mechanical Engineering (Plant),,,,9
OL'LESSOS TTI ,1104711,Diploma in Applied Biology,,,,18
OL'LESSOS TTI ,1104714,Diploma in Analytical Chemistry,,,,9
OL'LESSOS TTI ,1104746,Diploma in Supply Chain Management,,,,7
OL'LESSOS TTI ,1104758,Diploma in Information Communication Technology,,,,9
OL'LESSOS TTI ,1104764,Diploma in Applied Statistics,,,,7
OL'LESSOS TTI ,1104789,Diploma in Human Resource Management,,,,3
OL'LESSOS TTI ,1104790,Diploma in Dietetic Management,,,,20
OL'LESSOS TTI ,1104795,Diploma in Medical Engineering,,,,9
OL'LESSOS TTI ,1104799,Diploma in Chemical Engineering,,,,9
OL'LESSOS TTI ,1104803,Diploma in Land Surveying,,,,9
OL'LESSOS TTI ,1104810,Diploma in Co-operative Management,,,,7
OL'LESSOS TTI ,1104876,Diploma in Building Technology,,,,10
OL'LESSOS TTI ,1104883,Diploma in Medical Laboratory Technology,,,,18
OL'LESSOS TTI ,1104901,Diploma in Secretarial Studies,,,,3
OL'LESSOS TTI ,1104917,Diploma in Electrical Engineering (Power),,,,9
OL'LESSOS TTI ,1104933,Diploma in Information Studies,,,,2
PCKINYANJUI TTI,1076555,Diploma in Sales and Marketing,,,,7
PCKINYANJUI TTI,1076556,"Diploma in Food and Beverage,production and Service",,,,20
PCKINYANJUI TTI,1076706,Diploma in Civil Engineering,,,,9
PCKINYANJUI TTI,1076711,Diploma in Applied Biology,,,,18
PCKINYANJUI TTI,1076714,Diploma in Analytical Chemistry,,,,9
PCKINYANJUI TTI,1076717,Diploma in Electrical & Electronics Engineering (Telecommunication),,,,9
PCKINYANJUI TTI,1076724,Diploma in Food Technology,,,,20
PCKINYANJUI TTI,1076751,Diploma in Business Management,,,,7
PCKINYANJUI TTI,1076758,Diploma in Information Communication Technology,,,,9
PCKINYANJUI TTI,1076789,Diploma in Human Resource Management,,,,3
PCKINYANJUI TTI,1076808,Diploma in Mechanical Engineering (Production),,,,9
PCKINYANJUI TTI,1076810,Diploma in Cooperative Management,,,,7
PCKINYANJUI TTI,1076876,Diploma in Building Technology,,,,10
PCKINYANJUI TTI,1076908,Diploma in Mechanical Engineering (Automotive),,,,9
PCKINYANJUI TTI,1076917,Diploma in Electrical & Electronics Engineering (Power),,,,9
RIAT,1241552,Diploma in Social Work & Community Development,,,,3
RIAT,1241555,Diploma in Sales & Marketing,,,,7
RIAT,1241556,Diploma in Food & Beverage Management,,,,20
RIAT,1241557,Diploma in Fashion Design and Clothing,,,,15
RIAT,1241701,Diploma in Automotive Engineering,,,,9
RIAT,1241703,Diploma in Quantity Surveying,,,,10
RIAT,1241746,Diploma in Supply Chain Management,,,,7
RIAT,1241751,Diploma in Business Management,,,,7
RIAT,1241758,Diploma in Information Communication Technology (ICT),,,,9
RIAT,1241789,Diploma in Human Resource Management,,,,3
RIAT,1241803,Diploma in Land Surveying,,,,9
RIAT,1241876,Diploma in Building,,,,10
RIAT,1241901,Diploma in Secretarial Studies,,,,3
RIAT,1241917,Diploma in Electrical/electronic Engineering (Power),,,,9
RIAT,1241987,Diploma in Entrepreneurship Development,,,,12
RIFT VALLEY TTI,1100552,Diploma in Social Work and Community Development,,,,3
RIFT VALLEY TTI,1100556,Diploma in Food and Beverage Production and Service Management,,,,20
RIFT VALLEY TTI,1100601,Diploma in Accountancy,,,,7
RIFT VALLEY TTI,1100701,Diploma in Automotive Engineering,,,,9
RIFT VALLEY TTI,1100702,Diploma in Architecture,,,,10
RIFT VALLEY TTI,1100706,Diploma in Civil Engineering,,,,9
RIFT VALLEY TTI,1100708,Diploma in Mechanical Engineering (Plant),,,,9
RIFT VALLEY TTI,1100711,Diploma in Applied Biology,,,,18
RIFT VALLEY TTI,1100714,Diploma in Analytical Chemistry,,,,9
RIFT VALLEY TTI,1100722,Diploma in Agriculture,,,,20
RIFT VALLEY TTI,1100746,Diploma in Supply Chain Management,,,,7
RIFT VALLEY TTI,1100750,Diploma in Information Science,,,,11
RIFT VALLEY TTI,1100751,Diploma in Business Management,,,,7
RIFT VALLEY TTI,1100758,Diploma in Information Communication Technology,,,,9
RIFT VALLEY TTI,1100789,Diploma in Human Resource Management,,,,3
RIFT VALLEY TTI,1100790,Diploma in Dietetic Management,,,,20
RIFT VALLEY TTI,1100792,Diploma in Agricultural Engineering,,,,9
RIFT VALLEY TTI,1100799,Diploma in Chemical Engineering,,,,9
RIFT VALLEY TTI,1100808,Diploma in Mechanical Engineering (Production),,,,9
RIFT VALLEY TTI,1100817,Diploma in Electrical and Electronics Engineering (Instrumentation),,,,9
RIFT VALLEY TTI,1100853,Diploma in Computer Studies,,,,11
RIFT VALLEY TTI,1100876,Diploma in Building Construction Technology,,,,10
RIFT VALLEY TTI,1100917,Diploma in Electrical and Electronics (Power),,,,9
RIFT VALLEY TTI,1100976,Diploma in Petroleum and Geoscience,,,,9
RIAT,1241552,Diploma in Social Work & Community Development,,,,3
RIAT,1241555,Diploma in Sales & Marketing,,,,7
RIAT,1241556,Diploma in Food & Beverage Management,,,,20
RIAT,1241557,Diploma in Fashion Design and Clothing,,,,15
RIAT,1241701,Diploma in Automotive Engineering,,,,9
RIAT,1241703,Diploma in Quantity Surveying,,,,10
RIAT,1241746,Diploma in Supply Chain Management,,,,7
RIAT,1241751,Diploma in Business Management,,,,7
RIAT,1241758,Diploma in Information Communication Technology (ICT),,,,9
RIAT,1241789,Diploma in Human Resource Management,,,,3
RIAT,1241803,Diploma in Land Surveying,,,,9
RIAT,1241876,Diploma in Building,,,,10
RIAT,1241901,Diploma in Secretarial Studies,,,,3
RIAT,1241917,Diploma in Electrical/electronic Engineering (Power),,,,9
RIAT,1241987,Diploma in Entrepreneurship Development,,,,12
RIFT VALLEY TTI,1100552,Diploma in Social Work and Community Development,,,,3
RIFT VALLEY TTI,1100556,Diploma in Food and Beverage Production and Service Management,,,,20
RIFT VALLEY TTI,1100601,Diploma in Accountancy,,,,7
RIFT VALLEY TTI,1100701,Diploma in Automotive Engineering,,,,9
RIFT VALLEY TTI,1100702,Diploma in Architecture,,,,10
RIFT VALLEY TTI,1100706,Diploma in Civil Engineering,,,,9
RIFT VALLEY TTI,1100708,Diploma in Mechanical Engineering (Plant),,,,9
RIFT VALLEY TTI,1100711,Diploma in Applied Biology,,,,18
RIFT VALLEY TTI,1100714,Diploma in Analytical Chemistry,,,,9
RIFT VALLEY TTI,1100722,Diploma in Agriculture,,,,20
RIFT VALLEY TTI,1100746,Diploma in Supply Chain Management,,,,7
RIFT VALLEY TTI,1100750,Diploma in Information Science,,,,11
RIFT VALLEY TTI,1100751,Diploma in Business Management,,,,7
RIFT VALLEY TTI,1100758,Diploma in Information Communication Technology,,,,9
RIFT VALLEY TTI,1100789,Diploma in Human Resource Management,,,,3
RIFT VALLEY TTI,1100790,Diploma in Dietetic Management,,,,20
RIFT VALLEY TTI,1100792,Diploma in Agricultural Engineering,,,,9
RIFT VALLEY TTI,1100799,Diploma in Chemical Engineering,,,,9
RIFT VALLEY TTI,1100808,Diploma in Mechanical Engineering (Production),,,,9
RIFT VALLEY TTI,1100817,Diploma in Electrical and Electronics Engineering (Instrumentation),,,,9
RIFT VALLEY TTI,1100853,Diploma in Computer Studies,,,,11
RIFT VALLEY TTI,1100876,Diploma in Building Construction Technology,,,,10
RIFT VALLEY TTI,1100917,Diploma in Electrical and Electronics (Power),,,,9
RIFT VALLEY TTI,1100976,Diploma in Petroleum and Geoscience,,,,9
RTI,1106552,Diploma in Social Work & Community Development,,,,3
RTI,1106556,Diploma in Food & Beverage Production & Sales Services,,,,20
RTI,1106601,Diploma in Accountancy,,,,7
RTI,1106703,Diploma in Quantity Surveying,,,,10
RTI,1106706,Diploma in Civil Engineering,,,,9
RTI,1106708,Diploma in Mechanical Engineering (Plant),,,,9
RTI,1106717,Diploma in Electrical & Electronic Engineering (Telecommunications),,,,9
RTI,1106734,Diploma in Road Transport Management,,,,9
RTI,1106740,Diploma in Mechatronics,,,,9
RTI,1106746,Diploma in Supply Chain Management,,,,7
RTI,1106751,Diploma in Business Management,,,,7
RTI,1106757,Diploma in Tourism Management,,,,2
RTI,1106758,Diploma in Information Communication Technology,,,,9
RTI,1106789,Diploma in Human Resource Management,,,,3
RTI,1106810,Diploma in Co-operative Management,,,,7
RTI,1106834,"Diploma in Travel,tourism & Hospitality",,,,2
RTI,1106876,Diploma in Building Construction Technology,,,,10
RTI,1106908,Diploma in Mechanical Engineering (Automotive),,,,9
RTI,1106917,Diploma in Electrical & Electronic Engineering (Power),,,,9
RTI,1106938,Diploma in Refrigeration & Air Conditioning,,,,9
RVIST,1276100,Diploma in Water Technology (Water Supply Option),,,,20
RVIST,1276111,Diploma in Applied Biology,,,,18
RVIST,1276114,Diploma in Analytical Chemistry,,,,9
RVIST,1276116,Diploma in Civil Engineering,,,,9
RVIST,1276117,Diploma in Electrical & Electronic Engineering (Power Option),,,,9
RVIST,1276118,Diploma in Mechanical Engineering (Production),,,,9
RVIST,1276121,Diploma in Agricultural Engineering,,,,9
RVIST,1276122,Diploma in Agriculture,,,,20
RVIST,1276151,Diploma in Business Management,,,,7
RVIST,1276158,Diploma in Information Communication Technology (ICT),,,,9
RVIST,1276176,Diploma in Building Technology,,,,10
RVIST,1276189,Diploma in Human Resource Management,,,,3
RVIST,1276190,Diploma in Nutrition & Dietetic Management,,,,20
RVIST,1276217,Diploma in Fashion Design & Clothing,,,,15
RVIST,1276233,Diploma in Library & Information Studies,,,,2
RVIST,1276245,Diploma in Supply Chain Management,,,,7
RVIST,1276383,Diploma in Medical Laboratory Technology,,,,18
RVIST,1276510,Diploma in Co-operative Management,,,,7
RVIST,1276540,Diploma in Banking and Finance,,,,7
RVIST,1276552,Diploma in Social Work & Community Development,,,,3
RVIST,1276553,Diploma in Computer Studies,,,,11
RVIST,1276555,Diploma in Sales and Marketing,,,,7
RVIST,1276556,"Diploma in Food and Beverages Production, Sales & Service Management.",,,,20
RVIST,1276592,Diploma in Pharmaceutical Technology,,,,18
RVIST,1276601,Diploma in Accountancy,,,,7
RVIST,1276701,Diploma in Automotive Engineering,,,,9
RVIST,1276717,Diploma in Electrical & Electronic Engineering (Telecommunication Option),,,,9
RVIST,1276734,Diploma in Road Transport Management,,,,9
RVIST,1276795,Diploma in Medical Engineering,,,,9
RVIST,1276901,Diploma in Secretarial Studies,,,,3
RVIST,1276976,Diploma in Petroleum and Geoscience,,,,9
RWIKA TI,1071556,"Diploma in Food & Beverages Production,sales &service Mgt.",,,,20
RWIKA TI,1071557,Diploma in Fashion Design & Clothing,,,,15
RWIKA TI,1071701,Diploma in Automotive Engineering,,,,9
RWIKA TI,1071706,Diploma in Civil Engineering,,,,9
RWIKA TI,1071717,Diploma in Electrical Electronics (Telecommunication),,,,9
RWIKA TI,1071722,Diploma in General Agriculture,,,,20
RWIKA TI,1071746,Diploma in Supply Chain Management,,,,7
RWIKA TI,1071751,Diploma in Business Management,,,,7
RWIKA TI,1071758,Diploma in Information Communication Technology,,,,9
RWIKA TI,1071789,Diploma in Human Resource Management,,,,3
RWIKA TI,1071817,Diploma in Electrical Electronics (Instrumentation),,,,9
RWIKA TI,1071876,Diploma in Building Technology,,,,10
RWIKA TI,1071901,Diploma in Secretarial Studies,,,,3
RWIKA TI,1071917,Diploma in Electrical Electronics (Power),,,,9
SHAMBERERE TTI,1049552,Diploma in Social Work & Community Development,,,,3
SHAMBERERE TTI,1049556,Diploma in Food & Beverage Management,,,,20
SHAMBERERE TTI,1049557,Diploma in Fashion Design & Garment Making,,,,15
SHAMBERERE TTI,1049708,Diploma in Mechanical Engineering,,,,9
SHAMBERERE TTI,1106751,Diploma in Business Management,,,,7
SHAMBERERE TTI,1106757,Diploma in Tourism Management,,,,2
SHAMBERERE TTI,1106758,Diploma in Information Communication Technology,,,,9
SHAMBERERE TTI,1106789,Diploma in Human Resource Management,,,,3
SHAMBERERE TTI,1106810,Diploma in Co-operative Management,,,,7
SHAMBERERE TTI,1106834,"Diploma in Travel,tourism & Hospitality",,,,2
SHAMBERERE TTI,1106876,Diploma in Building Construction Technology,,,,10
SHAMBERERE TTI,1106908,Diploma in Mechanical Engineering (Automotive),,,,9
SHAMBERERE TTI,1106917,Diploma in Electrical & Electronic Engineering (Power),,,,9
SHAMBERERE TTI,1106938,Diploma in Refrigeration & Air Conditioning,,,,9
SIAYA,1430706,Diploma in Building and Civil Engineering,,,,9
SIAYA,1430717,Diploma in Electrical & Electronic Engineering (Telecommunication Option),,,,9
SIAYA,1430746,Diploma in Supply Chain Management,,,,7
SIAYA,1430758,Diploma in Information Communication Technology (ICT),,,,9
SIAYA,1430789,Diploma in Human Resource Management,,,,3
SIAYA,1430917,Diploma in Electrical and Electronics (Power Option),,,,9
SIAYA,1430928,Diploma in Electrical & Electronics Technology (Power),,,,9
SIAYA,1430980,Diploma in Early Childhood Development,,,,3
SIGALAGAL TTI,1084552,Diploma in Social Work & Community Development,,,,3
SIGALAGAL TTI,1084555,Diploma in Sales and Marketing,,,,7
SIGALAGAL TTI,1084556,Diploma in Food and Beverage,,,,20
SIGALAGAL TTI,1084601,Diploma in Accountancy,,,,7
SIGALAGAL TTI,1084607,Diploma in Electrical and Electronics,,,,9
SIGALAGAL TTI,1084701,Diploma in Automotive Engineering,,,,9
SIGALAGAL TTI,1084703,Diploma in Quantity Surveying,,,,10
SIGALAGAL TTI,1084706,Diploma in Civil Engineering,,,,9
SIGALAGAL TTI,1084708,Diploma in Mechanical Engineering,,,,9
SIGALAGAL TTI,1084714,Diploma in Analytical Chemistry,,,,9
SIGALAGAL TTI,1084741,Diploma in Banking,,,,7
SIGALAGAL TTI,1084746,Diploma in Supply Chain Management,,,,7
SIGALAGAL TTI,1084747,Diploma in Supplies Management,,,,7
SIGALAGAL TTI,1084751,Diploma in Business Management,,,,7
SIGALAGAL TTI,1084758,Diploma in Information Communication Technology,,,,9
SIGALAGAL TTI,1084789,Diploma in Human Resource,,,,3
SIGALAGAL TTI,1084803,Diploma in Land Surveying,,,,9
SIGALAGAL TTI,1084810,Diploma in Co-operative Management,,,,7
SIGALAGAL TTI,1084817,Diploma in Electrical and Electronic (Control),,,,9
SIGALAGAL TTI,1084858,Diploma in Information Technology,,,,9
SIGALAGAL TTI,1084876,Diploma in Building Technology,,,,10
SIGALAGAL TTI,1084901,Diploma in Secretarial Studies,,,,3
SIGALAGAL TTI,1084917,Diploma in Electrical & Electronics (Power),,,,9
SIGALAGAL TTI,1084933,Diploma in Information Studies,,,,2
SIGALAGAL TTI,1084987,Diploma in Entrepreneurial Agriculture,,,,12
SIST,1216552,Diploma in Social Work & Community Development,,,,3
SIST,1216555,Diploma in Sales and Marketing,,,,7
SIST,1216556,Diploma in Food & Beverage,,,,20
SIST,1216557,Diploma in Fashion Design & Garment Making,,,,15
SIST,1216601,Diploma in Accountancy,,,,7
SIST,1216703,Diploma in Quantity Surveying,,,,10
SIST,1216706,Diploma in Civil Engineering,,,,9
SIST,1216711,Diploma in Applied Biology,,,,18
SIST,1216714,Diploma in Analytical Chemistry,,,,9
SIST,1216715,Diploma in Computer Science,,,,11
SIST,1216722,Diploma in Agriculture,,,,20
SIST,1216746,Diploma in Supply Chain Management,,,,7
SIST,1216753,Diploma in Business Administration/management,,,,7
SIST,1216789,Diploma in Human Resource Management,,,,3
SIST,1216792,Diploma in Agricultural Engineering,,,,9
SIST,1216803,Diploma in Land Surveying,,,,9
SIST,1216810,Diploma in Cooperative Management,,,,7
SIST,1049722,Diploma in General Agriculture,,,,20
SIST,1049746,Diploma in Supplies Chain Management,,,,7
SIST,1049751,Diploma in Business Management,,,,7
SIST,1049758,Diploma in Information Communication Technology,,,,9
SIST,1049789,Diploma in Human Resource Management,,,,3
SIST,1049858,Diploma in Information Technology,,,,9
SIST,1049876,Diploma in Building & Construction,,,,10
SIST,1049917,Diploma in Electrical & Electronics (Power),,,,9
SIST,1049933,Diploma in Information Studies,,,,2
ST.JOSEPH TI,1380557,Diploma in Fashion Design and Garment Making,,,,15
ST.JOSEPH TI,1380758,Diploma in Information Communication Technology,,,,9
ST.JOSEPH TI,1380808,Diploma in Mechanical Engineering (Production Option),,,,9
ST.JOSEPH TI,1380876,Diploma in Building Technology,,,,10
ST.JOSEPH TI,1380908,Diploma in Mechanical Engineering (Automotive Option),,,,9
ST.JOSEPH TI,1380917,Diploma in Electrical and Electronics (Power Option),,,,9
TDC,1062701,Diploma in Automotive Engineering,,,,9
TDC,1062746,Diploma in Supply Chain Management,,,,7
TDC,1062751,Diploma in Business Management,,,,7
TDC,1062758,Diploma in Information Communication Technology,,,,9
TDC,1062808,Diploma in Mechanical Engineering (Production),,,,9
TDC,1062917,Diploma in Electrical Engineering (Power),,,,9
THIKA TTI,1269552,Diploma in Community Development and Social Work,,,,3
THIKA TTI,1269555,Diploma in Sales and Marketing,,,,7
THIKA TTI,1269701,Diploma in Automotive Engineering,,,,9
THIKA TTI,1269702,Diploma in Architecture,,,,10
THIKA TTI,1269703,Diploma in Quantity Surveying,,,,10
THIKA TTI,1269706,Diploma in Civil Engineering,,,,9
THIKA TTI,1269708,Diploma in Mechanical Engineering (Plant),,,,9
THIKA TTI,1269711,Diploma in Applied Biology,,,,18
THIKA TTI,1269714,Diploma in Analytical Chemistry,,,,9
THIKA TTI,1269717,Diploma in Electrical/ Electronics Technology (Telecommunication),,,,9
THIKA TTI,1269722,Diploma in General Agriculture,,,,20
THIKA TTI,1269727,Diploma in Project Management,,,,3
THIKA TTI,1269746,Diploma in Supplies Chain Management,,,,7
THIKA TTI,1269751,Diploma in Business Management,,,,7
THIKA TTI,1269758,Diploma in Information Communication Technology,,,,9
THIKA TTI,1269789,Diploma in Human Resource Management,,,,3
THIKA TTI,1269793,Diploma in Pharmaceutical Technology,,,,18
THIKA TTI,1269808,Diploma in Mechanical Engineering (Production),,,,9
THIKA TTI,1269876,Diploma in Building Construction,,,,10
THIKA TTI,1269928,Diploma in Electrical & Electronics Technology (Power),,,,9
THIKA TTI,1269933,Diploma in Information Studies,,,,2
TOMBOYA LC,1415552,Diploma in Social Work & Community Development,,,,3
TOMBOYA LC,1415555,Diploma in Sales and Marketing,,,,7
TOMBOYA LC,1415556,"Diploma in Food & Beverage Prod,sales & Services Management",,,,20
TOMBOYA LC,1415727,Diploma in Project Management,,,,3
TOMBOYA LC,1415741,Diploma in Banking & Finance,,,,7
TOMBOYA LC,1415746,Diploma in Supply Chain Management,,,,7
TOMBOYA LC,1415751,Diploma in Business Management,,,,7
TOMBOYA LC,1415758,Diploma in Information Communication Technology (ICT),,,,9
TOMBOYA LC,1415789,Diploma in Human Resource Management,,,,3
WOTE TTI,1243555,Diploma in Sales and Marketing,,,,7
WOTE TTI,1243556,Diploma in Food and Beverages,,,,20
WOTE TTI,1243701,Diploma in Automotive Engineering,,,,9
WOTE TTI,1243703,Diploma in Quantity Surveying,,,,10
WOTE TTI,1216833,Diploma in Library & Information Studies,,,,2
WOTE TTI,1216853,Diploma in Computer Studies,,,,11
WOTE TTI,1216858,Diploma in Information Technology,,,,9
WOTE TTI,1216876,Diploma in Building Technology,,,,10
